,,,,,,,,,,,,,
,,,,353 804,27 880 869,,237 409 289 009,24 955 515,,222 645 234 424,"3 279 157,200",,23 414 908 060
,Код материала,Наименование товара,Ед. изм,Остаток на начало,Приход,,,Расход,,,Остаток,,
,,,,,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма
,00-00003448,ПОДДОН БРС,шт,,119,90 000,10 710 000,104,90 000,9 360 000,15,90 000,1 350 000
,00-00003449,поплавок д25,шт,,22,96 381,2 120 384,14,96 381,1 349 335,8,96 381,771 049
,00-00003450,Кафельный  NAYZA 8,шт,1,200,11 475,2 295 000,101,11 475,1 158 975,"100,0000",11 475,1 147 500
,00-00003451,Ключ тришетка для опалубки (Катта),шт,,25,401 785,10 044 625,24,401 785,9 642 840,1,401 785,401 785
,00-00003452,Болт для аплавки,шт,,587,37 249,21 865 000,587,37 249,21 865 000,"0,0000",37 249,0
,00-00003453,Аккумулятор GJS BATTERY 12V 120AH (спец тех),шт,,5,1 280 000,6 400 000,5,1 280 000,6 400 000,"0,0000",1 280 000,0
,00-00003454,Модуль Дымоудаление,шт,,16,490 000,7 840 000,16,490 000,7 840 000,"0,0000",490 000,0
,00-00003455,Коннектор Rj-45,шт,,200,1 500,300 000,90,1 500,135 000,110,1 500,165 000
,00-00003456,Термоусадочная трубка 40мм,шт,,20,10 500,210 000,20,10 500,210 000,"0,0000",10 500,0
,00-00003457,"нержавейка профиль 25х25х1,5",м,,48,69 700,3 345 600,48,69 700,3 345 600,"0,0000",69 700,0
,00-00003458,Ошхона мебель,к-т,,8,7 087 500,56 700 000,8,7 087 500,56 700 000,"0,0000",7 087 500,0
,00-00003459,Брелок для ключей,шт,,1 000,500,500 070,1 000,500,500 070,"0,0000",500,0
,00-00003460,Болт с гайкой 36х300 (бру),кг,,5,65 000,345 150,5,65 000,345 150,"0,0000",65 000,0
,00-00003461,Фанер для крават робочый,шт,"25,5",1 205,95 332,114 875 500,320,95 332,30 458 691,"911,000",95 332,86 847 785
,00-00003462,Громкоговоритель,шт,,4,540 000,2 160 000,4,540 000,2 160 000,"0,0000",540 000,0
,00-00003463,HYDRO FILTER PILOT 31E3-0018-A (KOREYA),шт,,2,127 500,255 000,2,127 500,255 000,"0,0000",127 500,0
,00-00003464,HYDRO FILTER PILOT HCE (KOREYA),шт,,2,127 500,255 000,2,127 500,255 000,"0,0000",127 500,0
,00-00003465,DRAIN FILTER 31E9-0126-A,шт,,5,311 000,1 555 000,5,311 000,1 555 000,"0,0000",311 000,0
,00-00003466,BAK HYDRO FILTER 15*43 (KOREYA),шт,,2,537 500,1 075 000,2,537 500,1 075 000,"0,0000",537 500,0
,00-00003467,Дрель EPA DREL 10P-8 600 VAT,шт,,7,523 429,3 664 000,6,523 429,3 140 571,1,523 429,523 429
,00-00003468,Масло ZIC DEXTRON 3 (ATF 3),литр,,205,68 683,14 080 000,90,68 683,6 181 463,115,68 683,7 898 537
,00-00003469,Газоблок местный 600х250х200,м3,,31,0,0,31,0,0,"0,0000",0,0
,00-00003470,Швеллер-закладка 18 L2350мм,шт,11,254,51 953,13 196 087,161,51 953,8 364 449,"104,0000",51 953,5 403 122
,00-00003471,Ролик 24см,шт,,30,9,270,30,9,270,"0,0000",9,0
,00-00003472,Ролик 35см,шт,,20,13,260,20,13,260,"0,0000",13,0
,00-00003473,Ролик 90см,шт,,12,19,228,12,19,228,"0,0000",19,0
,00-00003474,Ролик 110см,шт,,13,38 480,500 242,13,38 480,500 242,"0,0000",38 480,0
,00-00003475,Ролик 20см,шт,,20,8,160,20,8,160,"0,0000",8,0
,00-00003476,Цеп (бру),шт,,2,100,200,2,100,200,"0,0000",100,0
,00-00003477,"PTSY-7 Хомут ""7"" DN175 (SY) Coupling",шт,,2,650 000,1 300 000,2,650 000,1 300 000,"0,0000",650 000,0
,00-00003478,"PG175 Уплотнительное резиновое кольцо ""7"" DN175 GASKE",шт,,2,35 000,70 000,2,35 000,70 000,"0,0000",35 000,0
,00-00003479,БОРДЮР ТРОТУАРНЫЙ 40 КРОШКА МИКС (500*120*40),шт,,360,21 500,7 740 000,360,21 500,7 740 000,"0,0000",21 500,0
,00-00003480,Megamix 22 (25кг),шт,"48,75",1,0,0,50,0,0,"0,0000",0,0
,00-00003481,Гидрострелка 100кв,шт,,1,1 815 000,1 815 000,1,1 815 000,1 815 000,"0,0000",1 815 000,0
,00-00003482,Трансформатор тока 400-5 Т/Т,шт,,12,122 500,1 470 000,12,122 500,1 470 000,"0,0000",122 500,0
,00-00003483,Пистолет для Распиления жидкова травертина,шт,,20,0,0,20,0,0,"0,0000",0,0
,00-00003484,Фасадный скотч (малаярный) местный локакраска,коробка,,8,0,0,8,0,0,"0,0000",0,0
,00-00003485,Краска черый ZZZAKAS KRASKA 20KG QORA [1],кг,,40,18 150,726 000,40,18 150,726 000,"0,0000",18 150,0
,00-00003486,Бур для бетон 10х350  ZONTIK BUR 350/10 [200],шт,,550,18 014,9 907 500,251,18 014,4 521 423,299,18 014,5 386 077
,00-00003487,"Кровилный сендвич понел внутриний селой базальт (3,20)",шт,,13,635 445,8 260 791,13,635 445,8 260 791,"0,0000",635 445,0
,00-00003488,Круг (Болвашка) 40х70см (спец бру),шт,,1,1 000 000,1 000 000,1,1 000 000,1 000 000,"0,0000",1 000 000,0
,00-00003489,Ханжа (ФИКСАТОР),шт,,282,62 234,17 550 000,221,62 234,13 753 723,61,62 234,3 796 277
,00-00003490,Угол Н/Р 20*1/2,шт,,10 120,24 867,251 657 280,100,24 867,2 486 732,10 020,24 867,249 170 548
,00-00003491,Компрессор манометр пистолет,шт,,24,70 001,1 680 016,10,70 001,700 007,"14,0000",70 001,980 010
,00-00003492,Штутсор 15 шланг,шт,,22,9 091,200 003,22,9 091,200 003,"0,0000",9 091,0
,00-00003493,Синтефон клетка с фальгой,метр,528,7 465,2 353,17 568 000,7 073,2 353,16 645 474,920,2 353,2 165 112
,00-00003494,Асбестоцементная муфта 250,шт,,25,73 040,1 826 000,14,73 040,1 022 560,"11,0000",73 040,803 440
,00-00003495,Асбестоцементная муфта сальник 250,шт,,6,0,0,6,0,0,"0,0000",0,0
,00-00003496,Брускатка,м2,,160,0,0,160,0,0,"0,0000",0,0
,00-00003497,"Кабель КГ 5х2,5мм2",м,,1 970,63 549,125 192 000,1 658,63 549,105 364 638,312,63 549,19 827 362
,00-00003498,Кабель ВВГНГ 3х10мм2,м,,6 422,57 344,368 264 014,1 080,57 344,61 931 662,5 342,57 344,306 332 352
,00-00003499,Компрессор переходник 15мм,шт,,2,2,3,2,2,3,"0,0000",2,0
,00-00003500,Головка насадка 30мм SHIROKIY,шт,,2,6,12,2,6,12,"0,0000",6,0
,00-00003501,Головка насадка 32мм SHIROKIY,шт,,5,6,29,5,6,29,"0,0000",6,0
,00-00003502,Чалька 5т 6м,шт,,42,300 238,12 610 000,26,300 238,7 806 190,"16,0000",300 238,4 803 810
,00-00003503,Наждак Аюмен 30 320# [5],шт,225,10,96 800,968 000,235,96 800,22 748 000,"0,0000",96 800,0
,00-00003504,Наждак Аюмен 30 120# [5],шт,290,150,9 520,1 428 000,440,9 520,4 188 800,"0,0000",9 520,0
,00-00003505,Наждак Аюмен 30 60# [5],шт,290,200,6 580,1 316 000,490,6 580,3 224 200,"0,0000",6 580,0
,00-00003506,Бур для бетон 18х350  ZONTIK BUR 350/18 [100],шт,,300,36 100,10 830 000,212,36 100,7 653 200,88,36 100,3 176 800
,00-00003507,ZMSPF Опорный фланец S-клапана (ZL) Suppor flange,шт,,1,1 500 000,1 500 000,1,1 500 000,1 500 000,"0,0000",1 500 000,0
,00-00003508,дерева GINKGO BILOBA FASTIGIATA BLAGO,шт,,6,0,0,6,0,0,"0,0000",0,0
,00-00003509,дерева Cupressus Arizonica Fastigiata,шт,,7,0,0,7,0,0,"0,0000",0,0
,00-00003510,дерева GLEDITSIA TRIACANTHOS SUNBURST,шт,,8,0,0,8,0,0,"0,0000",0,0
,00-00003511,Гель  для посуда,шт,4,44,13 000,572 000,48,13 000,624 000,"0,0000",13 000,0
,00-00003512,Сочик панда момик,шт,,356,16 225,5 776 000,327,16 225,5 305 483,"29,0000",16 225,470 517
,00-00003513,Лед панель 22w,шт,1,5,36 300,181 500,6,36 300,217 800,"0,0000",36 300,0
,00-00003514,Дорожная сетка 20х20 5мм,шт,,500,46 500,23 250 000,500,46 500,23 250 000,"0,0000",46 500,0
,00-00003515,Лошка 65см,шт,,2,55 000,110 000,2,55 000,110 000,"0,0000",55 000,0
,00-00003516,"Погружной насос CWQX-750  10,A.F VERO",шт,,1,1 120 448,1 120 448,1,1 120 448,1 120 448,"0,0000",1 120 448,0
,00-00003517,Масло DEXTRON 6 5L,литр,,40,105 000,4 200 000,40,105 000,4 200 000,"0,0000",105 000,0
,00-00003518,"Краска бетек S-804 8,19л",шт,,1,1 150 000,1 150 000,1,1 150 000,1 150 000,"0,0000",1 150 000,0
,00-00003519,"Краска бетек АУ-1178 3,445л",шт,,5,280 000,1 400 000,5,280 000,1 400 000,"0,0000",280 000,0
,00-00003520,Болт М10 Гайка.,кг,,70,27 611,1 932 800,70,27 611,1 932 800,0,27 611,0
,00-00003521,Гранит ДАРК Полировка,шт,,100,150 000,15 000 000,100,150 000,15 000 000,"0,0000",150 000,0
,00-00003522,Гранит ДАРК Огнеоброботка,шт,,80,170 000,13 600 000,80,170 000,13 600 000,"0,0000",170 000,0
,00-00003523,Грунт,шт,,60,0,0,60,0,0,"0,0000",0,0
,00-00003524,Электрод монолит 3мм,пачка,,270,80 406,21 709 500,230,80 406,18 493 278,40,80 406,3 216 222
,00-00003525,Скотч Малярный  ASMACO SKOVICH 1sm 25mT[84],шт,,252,3 630,914 760,252,3 630,914 760,"0,0000",3 630,0
,00-00003526,Скотч Малярный ASMACO SKOVICH 2sm 25mT[84],шт,,120,7 623,914 760,114,7 623,869 022,6,7 623,45 738
,00-00003527,"Труба профиль 150х80х5,0х12000 Гост 8639-82 б/м ПМ",мт,,120,167 800,20 136 000,120,167 800,20 136 000,"0,0000",167 800,0
,00-00003528,Болт М13 + Гайка М13 Шайба м13 (Бру),кг,,69,79 710,5 500 000,69,79 710,5 500 000,"0,0000",79 710,0
,00-00003529,Ручной Пила 350мм,шт,4,156,14 800,2 308 800,160,14 800,2 368 000,"0,0000",14 800,0
,00-00003530,Шпилька 1метр SHPELKA 16M [50],шт,,50,14 520,726 000,50,14 520,726 000,"0,0000",14 520,0
,00-00003531,Силикон пистолет Колбасный  (акфикс),шт,,106,60 943,6 460 000,106,60 943,6 460 000,0,60 943,0
,00-00003532,Дорожная сетка 20х20 5мм,шт,,400,27 000,10 800 000,387,27 000,10 449 000,"13,0000",27 000,351 000
,00-00003533,"Труба профиль 100х50х3,8 Гост 8639-82",п/м,,120,85 050,10 206 000,120,85 050,10 206 000,"0,0000",85 050,0
,00-00003534,Грунтовка 201 (местный) (1-шт ведро 15кг),кг,,35 040,2 587,90 642 809,26 037,2 587,67 353 505,9 003,2 587,23 289 304
,00-00003535,Сенсор Лед галоген,шт,,3,72 600,217 800,3,72 600,217 800,"0,0000",72 600,0
,00-00003536,Бочка галоген 24w,шт,,156,181 125,28 255 500,156,181 125,28 255 500,"0,0000",181 125,0
,00-00003537,"Лист Профнастиль 0,4мм*1250мм (7024)",мт,,20,55 000,1 100 000,20,55 000,1 100 000,"0,0000",55 000,0
,00-00003538,"Саморез по металу том сарик 4,8см   SAMAREZ TOM SARIQ 4.8/30 [25]",кг,,3 028,36 024,109 080 000,1 488,36 024,53 585 370,1 541,36 024,55 494 630
,00-00003539,Обогреватель Электрический KH-2000 (LIDER),шт,,42,45 244,1 900 255,42,45 244,1 900 255,"0,0000",45 244,0
,00-00003540,"Труба металический 426х8,0 (изоляция)",мт,,1 596,289 925,462 720 000,1 494,289 925,433 147 669,"102,0000",289 925,29 572 331
,00-00003541,Зарядка Батарейка BA225030 (6V-2500mAh) Пульта управления стационарного помпа,шт,,1,900 000,900 000,1,900 000,900 000,"0,0000",900 000,0
,00-00003542,Металические Кран 15 латун,шт,17,40,31 913,1 276 520,57,31 913,1 819 041,"0,0000",31 913,0
,00-00003543,Угол В/Р 20*1/2,шт,,5,6 496,32 480,0,6 496,0,5,6 496,32 480
,00-00003544,Шаравой кран 20 V1,шт,,2 543,16 659,42 363 696,2 082,16 659,34 683 923,461,16 659,7 679 773
,00-00003545,Гранит Мароканд фаска 45 +баразда,м2,"0,45",52,885 262,45 591 000,52,885 262,45 989 368,"0,0000",885 262,0
,00-00003546,Гранит мароканд Плита фаска 45,м2,,14,578 333,8 154 500,14,578 333,8 154 500,"0,0000",578 333,0
,00-00003547,Жидкий травертин  №206 (местный),кг,,200,0,0,200,0,0,"0,0000",0,0
,00-00003548,Рейка 3х4,м,,32 412,4 098,132 831 580,12 255,4 098,50 223 714,20 157,4 098,82 607 866
,00-00003549,"Каменная вата SAMWOOL (0,216м3) тол10",м3,,152,950 000,144 460 800,140,950 000,132 718 800,12,950 000,11 742 000
,00-00003550,Пиломатериаль 100х100х4000,шт,,270,12,3 348,270,12,3 348,"0,0000",12,0
,00-00003551,Болт М8х60 Гайка м8 шайба м8,кг,,273,35 690,9 732 600,247,35 690,8 804 666,26,35 690,927 934
,00-00003552,Рекор американка В/Р 90,шт,,11,406 127,4 467 400,11,406 127,4 467 400,0,406 127,0
,00-00003553,Шлифовальная черепашки 1/2/3,шт,13,30,81 070,2 432 100,43,81 070,3 486 010,"0,0000",81 070,0
,00-00003554,"Электрод арсеналь 2,0мм (пачка 2,5кг)",пачка,,108,100 856,10 892 400,108,100 856,10 892 400,"0,0000",100 856,0
,00-00003555,Автомат 1фазный 10А,шт,,14,14 506,203 080,14,14 506,203 080,"0,0000",14 506,0
,00-00003556,Ножница для ппр 110мм,шт,,2,1 113 840,2 227 680,2,1 113 840,2 227 680,"0,0000",1 113 840,0
,00-00003557,Тросс Сантехнический 5мт,шт,,2,73 248,146 496,2,73 248,146 496,"0,0000",73 248,0
,00-00003558,Сверло по дереву 22х500мм,шт,,50,50 500,2 525 000,32,50 500,1 616 000,"18,0000",50 500,909 000
,00-00003559,Сварочный держак  800А,шт,,55,24 733,1 360 305,50,24 733,1 236 641,5,24 733,123 664
,00-00003560,Швеллер 14,мт,,24,127 000,3 048 000,24,127 000,3 048 000,"0,0000",127 000,0
,00-00003561,Колодца для брусчаткый ,шт,,14,50 000,700 000,14,50 000,700 000,"0,0000",50 000,0
,00-00003562,Ром Термо Акфа 1550х1560,шт,4,8,2 633 202,21 065 616,8,2 633 202,21 065 616,4,2 633 202,10 532 808
,00-00003563,Ром Термо Акфа 1550х1160,шт,30,45,1 958 022,88 110 990,45,1 958 022,88 110 990,30,1 958 022,58 740 660
,00-00003564,"Пиломатериаль 50х200х6000мм (1-шт 0,06м3)",м3,,15,2 987 451,43 915 530,10,2 987 451,29 755 012,5,2 987 451,14 160 518
,00-00003565,"Пиломатериаль 100х100х4000мм (1-шт 0,04 м3)",м3,,24,3 151 718,75 641 240,13,3 151 718,41 098 407,"10,9600",3 151 718,34 542 833
,00-00003566,"Пиломатериаль 50х100х4000мм (1-шт 0,02м3)",м3,,1,310,310,1,310,310,"0,0000",310,0
,00-00003567,ПЕНОПЛЕКС ECO PLEX 4,шт,,100,175 450,17 545 000,99,175 450,17 369 550,1,175 450,175 450
,00-00003568,"Тройник диам 110/50, 45 коричневый",шт,,670,11 941,8 000 200,396,11 941,4 728 476,274,11 941,3 271 724
,00-00003569,Заглушка с резьбой диам 20мм,шт,,7 102,577,4 100 000,4 603,577,2 657 322,2 499,577,1 442 678
,00-00003570,Жидкий травертин цвет (202-1-8) (местный),кг,,11 060,2 478,27 404 000,11 060,2 478,27 404 000,"0,0000",2 478,0
,00-00003571,Ром Термо Акфа 2480х780,шт,,120,2 106 600,252 792 000,120,2 106 600,252 792 000,"0,0000",2 106 600,0
,00-00003572,Ром Термо Акфа 2480х1360,шт,,126,2 775 140,349 667 623,126,2 775 140,349 667 623,"0,0000",2 775 140,0
,00-00003573,Насадка головка  8мм,шт,19,666,3 495,2 328 000,525,3 495,1 835 135,160,3 495,559 279
,00-00003574,Бензиновая цепная пила EPA,шт,,2,1 455 000,2 910 000,0,1 455 000,0,2,1 455 000,2 910 000
,00-00003575,Ремен 5813 СВ (спец тех),шт,,2,100 000,200 000,2,100 000,200 000,"0,0000",100 000,0
,00-00003576,Скрепка канцтоварный,шт,,13,12 000,156 000,13,12 000,156 000,"0,0000",12 000,0
,00-00003577,Наски,шт,,32,10 000,320 000,32,10 000,320 000,"0,0000",10 000,0
,00-00003578,"Пиломатериаль 25х100х6метр (1-шт 0,015 м3)",м3,"0,0444",49,3 773 205,184 738 362,37,3 773 205,139 231 250,"12,105000",3 773 205,45 674 642
,00-00003579,"Пиломатериаль 23х100х4метр (1-шт 0,0092 м3)",м3,,3,3 720 000,11 362 368,1,3 720 000,3 720 000,2,3 720 000,7 642 368
,00-00003580,CX 1018 FUEL FILTER (XITOY),шт,,7,96 429,675 000,7,96 429,675 000,"0,0000",96 429,0
,00-00003581,Пульт для автозаправки,шт,,1,2 500 000,2 500 000,0,2 500 000,0,1,2 500 000,2 500 000
,00-00003582,Пистолет для автозаправки,шт,,1,1 500 000,1 500 000,1,1 500 000,1 500 000,"0,0000",1 500 000,0
,00-00003583,Шланг для автозаправки,шт,,8,1 840 000,14 720 000,8,1 840 000,14 720 000,"0,0000",1 840 000,0
,00-00003584,Весы электронный 300кг,шт,,2,240 000,480 000,2,240 000,480 000,"0,0000",240 000,0
,00-00003585,"Пленка белий SALAFAN OQ [50] 05/2M (1-мт 0,260кг) (1-кг 6мт)",кг,,1 198,21 600,25 866 000,660,21 600,14 256 000,538,21 600,11 610 000
,00-00003586,Жидкий травертин цвет (203-1-8) (местный),кг,,35 520,3 400,120 768 000,33 920,3 400,115 328 000,"1 600,0000",3 400,5 440 000
,00-00003587,Жидкий травертин цвет (203-9-2) (местный),кг,,1 460,3 400,4 964 000,1 460,3 400,4 964 000,"0,0000",3 400,0
,00-00003588,Жидкий травертин цвет (203-9-1) (местный),кг,,4 600,3 400,15 640 000,4 600,3 400,15 640 000,"0,0000",3 400,0
,00-00003589,Жидкий травертин цвет (203-902) (местный),кг,,180,3 400,612 000,180,3 400,612 000,"0,0000",3 400,0
,00-00003590,Терасный Доска,м2,,72,456 000,32 832 000,72,456 000,32 832 000,"0,0000",456 000,0
,00-00003591,Фильтр сетчатый для грубой очистки воды Ду-76 Ру-16,шт,,1,450 000,450 000,1,450 000,450 000,"0,0000",450 000,0
,00-00003592,Затвор 76мм (кран),шт,4,8,170 000,1 360 000,12,170 000,2 040 000,"0,0000",170 000,0
,00-00003593,Прокладка ду76,шт,,911,5 159,4 700 000,911,5 159,4 700 000,"0,0000",5 159,0
,00-00003594,"Палец стоп (спец,техника)",шт,,6,291 667,1 750 000,6,291 667,1 750 000,"0,0000",291 667,0
,00-00003595,Масленный фильтр Oil Filter LF 9001 (спец тех),шт,,6,70 000,420 000,6,70 000,420 000,"0,0000",70 000,0
,00-00003596,Набор для Вудканизация,к-т,,1,1 350 000,1 350 000,1,1 350 000,1 350 000,"0,0000",1 350 000,0
,00-00003597,Лист 16х300х280,шт,,85,90 294,7 675 000,85,90 294,7 675 000,"0,0000",90 294,0
,00-00003598,Кувальда   AFIXS KVALDA 1000G [12],шт,,24,48 000,1 152 000,11,48 000,528 000,13,48 000,624 000
,00-00003599,Кувальда   AFIXS KVALDA 1250G [12],шт,,24,54 000,1 296 000,8,54 000,432 000,16,54 000,864 000
,00-00003600,Кувальда   AFIXS KVALDA 800G [12],шт,,48,42 000,2 016 000,20,42 000,840 000,28,42 000,1 176 000
,00-00003601,Комплект HOWO УД 30024 (Спец.техника),шт,,2,350 000,700 000,2,350 000,700 000,"0,0000",350 000,0
,00-00003602,Термостат 4W300 TD2268 (Спец.техника),шт,,1,150 000,150 000,1,150 000,150 000,"0,0000",150 000,0
,00-00003603,Датчик сенсор,шт,,50,72 520,3 626 000,48,72 520,3 480 960,"2,0000",72 520,145 040
,00-00003604,Воздушный клапан для вентиляции,шт,,160,1 447 000,231 520 000,159,1 447 000,230 073 000,1,1 447 000,1 447 000
,00-00003605,Аппарат для мойки ковров и брусчаток,шт,,1,6 000 000,6 000 000,0,6 000 000,0,1,6 000 000,6 000 000
,00-00003606,"Пиломатериаль 50х200х3000мм (1-шт 0,03 м3)",м3,,3,3 720 000,12 276 000,3,3 720 000,11 829 600,"0,1200",3 720 000,446 400
,00-00003607,"Пиломатериаль 70х200х6000мм (1-шт 0,084 м3)",м3,,4,3 720 000,14 061 600,4,3 720 000,14 061 600,"0,0000",3 720 000,0
,00-00003608,Хокондоз котта темир,шт,,50,22 000,1 100 000,50,22 000,1 100 000,"0,0000",22 000,0
,00-00003609,Анкерный болть м10х12х100  ANKER BOLT 10*12*100 ,шт,,20 060,3 600,72 216 000,19 447,3 600,70 009 200,613,3 600,2 206 800
,00-00003610,Ведро  QORA EMULSYA CHELAK [30],шт,,1 490,17 952,26 748 000,1 391,17 952,24 970 784,99,17 952,1 777 216
,00-00003611,Гель TALA 1кг,шт,,182,20 571,3 744 000,164,20 571,3 373 714,18,20 571,370 286
,00-00003612,Черенок TESHA SOP XTOY [100],шт,,200,12 000,2 400 000,136,12 000,1 632 000,64,12 000,768 000
,00-00003613,Инжектор комлект (спец.техника),шт,,2,11 880 000,23 760 000,2,11 880 000,23 760 000,"0,0000",11 880 000,0
,00-00003614,"Труба ЭсвПШ 57х3,5х10000мм ГОСТ 10704-91;10705-80 б/м",п/м,,240,36 180,8 683 092,139,36 180,5 028 957,101,36 180,3 654 135
,00-00003615,"Труба ЭсвПШ 76х3,5х10000мм ГОСТ 10704-91;10705-80 б/м",п/м,,5 494,49 028,269 359 832,3 802,49 028,186 404 456,1 692,49 028,82 955 376
,00-00003616,"Пиломатериаль 100х100х6000 мм (1-шт 0,06 м3)",м3,,161,3 774 325,607 364 400,105,3 774 325,396 002 193,56,3 774 325,211 362 207
,00-00003617,"Пиломатериаль 50х100х6000 мм (1-шт 0,03 м3)",м3,,53,3 772 944,201 475 200,35,3 772 944,131 977 575,18,3 772 944,69 497 625
,00-00003618,Наканечник 16мм,шт,,130,5 523,718 000,80,5 523,441 846,"50,0000",5 523,276 154
,00-00003619,Пускатель 95-11,шт,,7,487 857,3 415 000,5,487 857,2 439 286,2,487 857,975 714
,00-00003620,Тен 18kw,шт,,3,650 000,1 950 000,3,650 000,1 950 000,"0,0000",650 000,0
,00-00003621,Термостат 0-100*,шт,,3,95 000,285 000,3,95 000,285 000,"0,0000",95 000,0
,00-00003622,Клапан model:4V410-15,шт,,8,173 125,1 385 000,3,173 125,519 375,5,173 125,865 625
,00-00003623,Виброгрохот станок комплект кришкаси ,шт,,2,4 200 000,8 400 000,2,4 200 000,8 400 000,"0,0000",4 200 000,0
,00-00003624,Клей мастер Эмако s 488 (25kg),кг,,500,7 400,3 700 000,62,7 400,458 800,438,7 400,3 241 200
,00-00003625,"Кафельный никел T образный 2,5мм",шт,,40,30 000,1 200 000,40,30 000,1 200 000,"0,0000",30 000,0
,00-00003626,"Клинкер Угловой нержавейка 1см 2,5мм",шт,,40,96 000,3 840 000,15,96 000,1 440 000,25,96 000,2 400 000
,00-00003627,Гранит Мароканд 600 произвол,м2,,10,330 000,3 306 600,10,330 000,3 306 600,"0,0000",330 000,0
,00-00003628,Труба гладкая жесткая ПВХ 20мм (3мт),мт,552,0,0,0,552,0,0,"0,0000",0,0
,00-00003629,Муфта из ПВХ 20мм,шт,150,0,0,0,150,0,0,"0,0000",0,0
,00-00003630,Тройник из пвх 20мм,шт,50,49,1 322,64 800,99,1 322,130 922,"0,0000",1 322,0
,00-00003631,Отвод из пвх 20мм,шт,100,0,0,0,100,0,0,"0,0000",0,0
,00-00003632,"Насос APM150 1,1 квт Leo",шт,,20,1 766 567,35 331 344,20,1 766 567,35 331 344,"0,0000",1 766 567,0
,00-00003633,Губка 1000х2000,шт,,2,180 000,360 000,2,180 000,360 000,"0,0000",180 000,0
,00-00003634,Сварочный аппарат JASIC ARC400 380V,шт,,10,2 316 000,23 160 000,1,2 316 000,2 316 000,9,2 316 000,20 844 000
,00-00003635,Резба металический 89мм,шт,,40,38 860,1 554 400,16,38 860,621 760,"24,0000",38 860,932 640
,00-00003636,"Оцинкованный рулон с полимерным покрытием 9003WR*0,40",тн,"0,383",4,16 728 001,60 505 179,4,16 728 001,66 912 003,"0,0000",16 728 001,0
,00-00003637,Саморез по дереву  SAMAREZ OSTRE 100 [20],кг,,114,29 432,3 355 200,112,29 432,3 281 621,3,29 432,73 579
,00-00003638,Угольник уголок-линейка столярный 350мм,шт,2,32,18 600,595 200,29,18 600,530 100,"5,5000",18 600,102 300
,00-00003639,Алмазный диск 115мм ,шт,,10,30 000,300 000,10,30 000,300 000,"0,0000",30 000,0
,00-00003640,Ром Термо Акфа 2180х870,шт,,15,1 560 522,23 407 837,15,1 560 522,23 407 837,"0,0000",1 560 522,0
,00-00003641,"Труба металический 25х3,5",мт,,104,55 235,5 754 414,10,55 235,552 353,94,55 235,5 202 061
,00-00003642,Соединитель лотка,шт,,268,18 700,5 011 600,0,18 700,0,268,18 700,5 011 600
,00-00003643,Кранштейн профиль для лотка,шт,,90,45 000,4 050 000,90,45 000,4 050 000,"0,0000",45 000,0
,00-00003644,Отвод сварной 25мм,шт,,5,4 000,20 000,0,4 000,0,5,4 000,20 000
,00-00003645,Расприд Вал (спец.техника),шт,,7,1 166 667,8 166 667,5,1 166 667,5 833 333,2,1 166 667,2 333 333
,00-00003646,Пилный диск  ARRA GERMA 110,шт,,5,30 000,150 000,5,30 000,150 000,"0,0000",30 000,0
,00-00003647,Противовес грохот ,шт,,2,1 500 000,3 000 000,0,1 500 000,0,2,1 500 000,3 000 000
,00-00003648,Хомут металлический 100-300мм зажим,шт,150,3 670,7 706,28 280 000,3 820,7 706,29 435 858,"0,0000",7 706,0
,00-00003649,Соидинител кабель папа 16а,шт,,10,45 000,450 000,10,45 000,450 000,"0,0000",45 000,0
,00-00003650,Соидинител кабель мама 16а,шт,,10,45 000,450 000,10,45 000,450 000,"0,0000",45 000,0
,00-00003651,Соидинител кабель папа 32а,шт,,90,65 000,5 850 000,81,65 000,5 265 000,9,65 000,585 000
,00-00003652,Соидинител кабель мама 32а,шт,,90,65 000,5 850 000,81,65 000,5 265 000,9,65 000,585 000
,00-00003653,"Кабель ПВС 5х1,5",мт,,1 500,24 833,37 250 000,500,24 833,12 416 667,1 000,24 833,24 833 333
,00-00003654,Наконечник №35 мис ,шт,,50,8 900,445 000,50,8 900,445 000,"0,0000",8 900,0
,00-00003655,Наконечник №16 мис ,шт,,130,6 500,845 000,130,6 500,845 000,"0,0000",6 500,0
,00-00003656,Наконечник №10 мис ,шт,,35,5 500,192 500,35,5 500,192 500,"0,0000",5 500,0
,00-00003657,Наконечник №6 мис ,шт,,25,4 500,112 500,25,4 500,112 500,"0,0000",4 500,0
,00-00003658,Труба металический 89х9,м,,46,250 000,11 562 500,10,250 000,2 500 000,36,250 000,9 062 500
,00-00003659,Канистра пластиковая 20л,шт,,9,30 000,270 000,9,30 000,270 000,"0,0000",30 000,0
,00-00003660,Пена 60 секунд ASMACO PENA 60 SEKUND,шт,,305,56 484,17 227 500,267,56 484,15 081 123,"38,0000",56 484,2 146 377
,00-00003661,Отбойник перфоратор Epa SRD,шт,,6,1 410 000,8 460 000,6,1 410 000,8 460 000,"0,0000",1 410 000,0
,00-00003662,Гильза 16,шт,,130,7 269,945 000,112,7 269,814 154,"18,0000",7 269,130 846
,00-00003663,Гильза 10,шт,,155,5 306,822 500,155,5 306,822 500,"0,0000",5 306,0
